Acura,Vigor,5,2.5,Front-Wheel Drive,Manual 5-spd,18,20,24
Alfa Romeo,164,6,3,Front-Wheel Drive,Automatic 4-spd,14,16,20
Chevrolet,T10 (S10) Blazer 4WD,4,2.5,4-Wheel or All-Wheel Drive,Automatic 4-spd,18,19,21
Alfa Romeo,164,6,3,Front-Wheel Drive,Manual 5-spd,15,18,22
Audi,S4,5,2.2,4-Wheel or All-Wheel Drive,Manual 5-spd,16,18,22
Audi,V8,8,4.2,4-Wheel or All-Wheel Drive,Automatic 4-spd,13,15,18
Audi,100,6,2.8,Front-Wheel Drive,Automatic 4-spd,16,18,22
Audi,100,6,2.8,Front-Wheel Drive,Manual 5-spd,17,19,22
Audi,100 quattro,6,2.8,4-Wheel or All-Wheel Drive,Automatic 4-spd,16,18,21
Audi,100 quattro,6,2.8,4-Wheel or All-Wheel Drive,Manual 5-spd,16,18,22
Audi,90,6,2.8,Front-Wheel Drive,Automatic 4-spd,16,19,24
Audi,90,6,2.8,Front-Wheel Drive,Manual 5-spd,18,20,24
BMW,525i,6,2.5,Rear-Wheel Drive,Automatic 4-spd,16,19,23
Chevrolet,T10 (S10) Blazer 4WD,4,2.5,4-Wheel or All-Wheel Drive,Manual 4-spd,18,20,23
BMW,525i,6,2.5,Rear-Wheel Drive,Manual 5-spd,17,20,26
BMW,530i,8,3,Rear-Wheel Drive,Automatic 5-spd,15,18,24
BMW,530i,8,3,Rear-Wheel Drive,Manual 5-spd,15,17,22
BMW,530i,8,3.1,Rear-Wheel Drive,Automatic 5-spd,15,17,23
BMW,530i,8,3.1,Rear-Wheel Drive,Manual 5-spd,15,17,21
BMW,540i,8,4,Rear-Wheel Drive,Automatic 5-spd,15,17,21
Buick,Skylark,4,2.3,Front-Wheel Drive,Automatic 3-spd,19,23,29
Buick,Skylark,4,2.3,Front-Wheel Drive,Automatic 4-spd,19,22,29
Buick,Skylark,6,3.1,Front-Wheel Drive,Automatic 4-spd,18,21,26
Chevrolet,Beretta,4,2.2,Front-Wheel Drive,Automatic 3-spd,22,24,28
Chevrolet,T10 (S10) Blazer 4WD,4,2.5,4-Wheel or All-Wheel Drive,Manual 5-spd,19,21,24
Chevrolet,Beretta,4,2.2,Front-Wheel Drive,Manual 5-spd,22,25,31
Chevrolet,Beretta,4,2.3,Front-Wheel Drive,Manual 5-spd,18,21,27
Chevrolet,Beretta,6,3.1,Front-Wheel Drive,Automatic 3-spd,18,20,26
Chevrolet,Beretta,6,3.1,Front-Wheel Drive,Automatic 4-spd,18,21,27
Chevrolet,Beretta,6,3.1,Front-Wheel Drive,Manual 5-spd,17,20,26
Chevrolet,Corsica,4,2.2,Front-Wheel Drive,Automatic 3-spd,22,24,28
Chevrolet,Corsica,6,3.1,Front-Wheel Drive,Automatic 3-spd,18,20,26
Chevrolet,Corsica,6,3.1,Front-Wheel Drive,Automatic 4-spd,18,21,27
Chrysler,LeBaron,4,2.5,Front-Wheel Drive,Automatic 3-spd,19,22,25
Chrysler,LeBaron,6,3,Front-Wheel Drive,Automatic 3-spd,18,21,24
Chevrolet,T10 (S10) Blazer 4WD,6,2.8,4-Wheel or All-Wheel Drive,Automatic 4-spd,15,18,22
Chrysler,LeBaron,6,3,Front-Wheel Drive,Automatic 4-spd,18,21,26
Nissan,Altima / Stanza,4,2.4,Front-Wheel Drive,Automatic 4-spd,19,21,26
Nissan,Altima / Stanza,4,2.4,Front-Wheel Drive,Manual 5-spd,21,24,28
Dodge,Shadow,4,2.2,Front-Wheel Drive,Automatic 3-spd,21,23,27
Dodge,Shadow,4,2.2,Front-Wheel Drive,Manual 5-spd,23,25,30
Dodge,Shadow,4,2.5,Front-Wheel Drive,Automatic 3-spd,19,22,25
Dodge,Shadow,4,2.5,Front-Wheel Drive,Manual 5-spd,21,23,27
Dodge,Shadow,6,3,Front-Wheel Drive,Automatic 4-spd,17,19,22
Dodge,Shadow,6,3,Front-Wheel Drive,Manual 5-spd,15,18,23
Ford,Escort,4,1.8,Front-Wheel Drive,Automatic 4-spd,21,23,27
Chevrolet,T10 (S10) Blazer 4WD,6,2.8,4-Wheel or All-Wheel Drive,Manual 4-spd,15,17,22
Ford,Escort,4,1.8,Front-Wheel Drive,Manual 5-spd,23,25,29
Ford,Escort,4,1.9,Front-Wheel Drive,Automatic 4-spd,23,26,32
Ford,Escort,4,1.9,Front-Wheel Drive,Manual 5-spd,26,29,34
Ford,Tempo,4,2.3,Front-Wheel Drive,Automatic 3-spd,19,21,25
Ford,Tempo,4,2.3,Front-Wheel Drive,Manual 5-spd,21,24,30
Ford,Tempo,6,3,Front-Wheel Drive,Automatic 3-spd,18,19,22
Ford,Tempo,6,3,Front-Wheel Drive,Manual 5-spd,18,21,26
Geo,Prizm,4,1.6,Front-Wheel Drive,Automatic 3-spd,23,24,26
Geo,Prizm,4,1.6,Front-Wheel Drive,Manual 5-spd,23,26,31
Geo,Prizm,4,1.8,Front-Wheel Drive,Automatic 4-spd,23,25,29
Dodge,Colt,4,1.6,Front-Wheel Drive,Manual 5-spd,21,24,28
Chevrolet,T10 (S10) Blazer 4WD,6,2.8,4-Wheel or All-Wheel Drive,Manual 5-spd,14,16,21
Geo,Prizm,4,1.8,Front-Wheel Drive,Manual 5-spd,24,27,31
Kia,Sephia,4,1.6,Front-Wheel Drive,Automatic 4-spd,22,24,27
Kia,Sephia,4,1.6,Front-Wheel Drive,Manual 5-spd,23,26,30
Honda,Accord,4,2.2,Front-Wheel Drive,Automatic 4-spd,20,22,27
Honda,Accord,4,2.2,Front-Wheel Drive,Automatic 4-spd,20,23,27
Honda,Accord,4,2.2,Front-Wheel Drive,Manual 5-spd,22,25,29
Honda,Accord,4,2.2,Front-Wheel Drive,Manual 5-spd,22,24,28
Hyundai,Elantra,4,1.6,Front-Wheel Drive,Manual 5-spd,19,22,26
Hyundai,Elantra,4,1.8,Front-Wheel Drive,Automatic 4-spd,20,22,26
Hyundai,Elantra,4,1.8,Front-Wheel Drive,Manual 5-spd,19,21,26
Dodge,AW100/AW150 Ramcharger 4WD,8,5.2,4-Wheel or All-Wheel Drive,Manual 4-spd,10,11,12
Hyundai,Precis,4,1.5,Front-Wheel Drive,Automatic 4-spd,23,27,32
Infiniti,G20,4,2,Front-Wheel Drive,Automatic 4-spd,19,22,26
Infiniti,G20,4,2,Front-Wheel Drive,Manual 5-spd,21,24,29
Jaguar,XJ12,12,6,Rear-Wheel Drive,Automatic 4-spd,11,13,15
Jaguar,XJ6,6,4,Rear-Wheel Drive,Automatic 4-spd,15,18,22
Lexus,ES 300,6,3,Front-Wheel Drive,Automatic 4-spd,16,18,22
Mercury,Topaz,4,2.3,Front-Wheel Drive,Automatic 3-spd,19,21,25
Mercury,Topaz,4,2.3,Front-Wheel Drive,Manual 5-spd,21,24,30
Mercury,Topaz,6,3,Front-Wheel Drive,Automatic 3-spd,18,19,22
Mercury,Topaz,6,3,Front-Wheel Drive,Manual 5-spd,18,21,26
Dodge,AW100/AW150 Ramcharger 4WD,8,5.9,4-Wheel or All-Wheel Drive,Automatic 3-spd,10,11,12
Mercury,Tracer,4,1.8,Front-Wheel Drive,Automatic 4-spd,21,23,27
Mercury,Tracer,4,1.8,Front-Wheel Drive,Manual 5-spd,23,25,29
Mercury,Tracer,4,1.9,Front-Wheel Drive,Automatic 4-spd,23,26,32
Mercury,Tracer,4,1.9,Front-Wheel Drive,Manual 5-spd,26,29,34
Mazda,Protege,4,1.8,Front-Wheel Drive,Automatic 4-spd,21,24,29
Mazda,Protege,4,1.8,Front-Wheel Drive,Automatic 4-spd,20,22,26
Mazda,Protege,4,1.8,Front-Wheel Drive,Manual 5-spd,24,27,33
Mazda,Protege,4,1.8,Front-Wheel Drive,Manual 5-spd,21,24,27
Mazda,323,4,1.6,Front-Wheel Drive,Automatic 4-spd,23,25,30
Mazda,323,4,1.6,Front-Wheel Drive,Automatic 4-spd,22,25,29
Dodge,AW100/AW150 Ramcharger 4WD,8,5.9,4-Wheel or All-Wheel Drive,Manual 4-spd,8,10,12
Mazda,323,4,1.6,Front-Wheel Drive,Manual 5-spd,25,28,33
Mazda,323,4,1.6,Front-Wheel Drive,Manual 5-spd,24,27,32
Mercedes-Benz,C220,4,2.2,Rear-Wheel Drive,Automatic 4-spd,19,22,26
Mercedes-Benz,C280,6,2.8,Rear-Wheel Drive,Automatic 4-spd,18,20,24
Mercedes-Benz,E320 Sedan,6,3.2,Rear-Wheel Drive,Automatic 4-spd,17,19,23
Mercedes-Benz,E420,8,4.2,Rear-Wheel Drive,Automatic 4-spd,16,18,22
Mercedes-Benz,E500,8,5,Rear-Wheel Drive,Automatic 4-spd,14,16,18
Mercedes-Benz,S500 Coupe,8,5,Rear-Wheel Drive,Automatic 4-spd,13,14,18
Mercedes-Benz,S600 Coupe,12,6,Rear-Wheel Drive,Automatic 4-spd,11,13,16
Mitsubishi,Diamante,6,3,Front-Wheel Drive,Automatic 4-spd,16,18,22
Dodge,Colt Vista 4WD,4,2,4-Wheel or All-Wheel Drive,Manual 5-spd,17,19,23
Mitsubishi,Diamante,6,3,Front-Wheel Drive,Automatic 4-spd,16,18,22
Mitsubishi,Galant,4,2.4,Front-Wheel Drive,Automatic 4-spd,18,20,24
Mitsubishi,Galant,4,2.4,Front-Wheel Drive,Automatic 4-spd,19,22,26
Mitsubishi,Galant,4,2.4,Front-Wheel Drive,Manual 5-spd,21,23,28
Mitsubishi,Galant,4,2.4,Front-Wheel Drive,Manual 5-spd,19,22,27
Oldsmobile,Achieva,4,2.3,Front-Wheel Drive,Automatic 3-spd,19,23,29
Oldsmobile,Achieva,4,2.3,Front-Wheel Drive,Automatic 4-spd,18,22,28
Oldsmobile,Achieva,4,2.3,Front-Wheel Drive,Automatic 4-spd,19,22,29
Oldsmobile,Achieva,4,2.3,Front-Wheel Drive,Manual 5-spd,21,24,32
Oldsmobile,Achieva,4,2.3,Front-Wheel Drive,Manual 5-spd,18,21,27
Dodge,Colt Vista 4WD,4,2,4-Wheel or All-Wheel Drive,Manual 5-spd,17,19,23
Oldsmobile,Achieva,6,3.1,Front-Wheel Drive,Automatic 4-spd,18,21,26
Plymouth,Sundance/Duster,4,2.2,Front-Wheel Drive,Automatic 3-spd,21,23,27
Plymouth,Sundance/Duster,4,2.2,Front-Wheel Drive,Manual 5-spd,23,25,30
Plymouth,Sundance/Duster,4,2.5,Front-Wheel Drive,Automatic 3-spd,19,22,25
Plymouth,Sundance/Duster,4,2.5,Front-Wheel Drive,Manual 5-spd,21,23,27
Plymouth,Sundance/Duster,6,3,Front-Wheel Drive,Automatic 4-spd,17,19,22
Plymouth,Sundance/Duster,6,3,Front-Wheel Drive,Manual 5-spd,15,18,23
Pontiac,Grand Am,4,2.3,Front-Wheel Drive,Automatic 3-spd,19,23,29
Pontiac,Grand Am,4,2.3,Front-Wheel Drive,Automatic 4-spd,19,22,29
Pontiac,Grand Am,4,2.3,Front-Wheel Drive,Automatic 4-spd,18,21,27
Ford,Bronco II 4WD,4,2.3,4-Wheel or All-Wheel Drive,Manual 5-spd,23,25,27
Pontiac,Grand Am,4,2.3,Front-Wheel Drive,Manual 5-spd,18,21,27
Pontiac,Grand Am,4,2.3,Front-Wheel Drive,Manual 5-spd,21,24,32
Pontiac,Grand Am,6,3.1,Front-Wheel Drive,Automatic 4-spd,18,21,26
Rolls-Royce,Continental R,8,6.5,Rear-Wheel Drive,Automatic 4-spd,9,11,15
Saturn,SL,4,1.9,Front-Wheel Drive,Automatic 4-spd,23,26,32
Saturn,SL,4,1.9,Front-Wheel Drive,Automatic 4-spd,21,24,29
Saturn,SL,4,1.9,Front-Wheel Drive,Manual 5-spd,22,25,31
Saturn,SL,4,1.9,Front-Wheel Drive,Manual 5-spd,24,28,34
Subaru,Legacy,4,2.2,Front-Wheel Drive,Automatic 4-spd,19,22,26
Subaru,Legacy,4,2.2,Front-Wheel Drive,Manual 5-spd,20,23,28
Ford,Bronco II 4WD,6,2.8,4-Wheel or All-Wheel Drive,Automatic 4-spd,15,16,20
Subaru,Legacy AWD,4,2.2,4-Wheel or All-Wheel Drive,Automatic 4-spd,18,21,24
Subaru,Legacy AWD,4,2.2,4-Wheel or All-Wheel Drive,Manual 5-spd,18,21,24
Subaru,Legacy AWD Turbo,4,2.2,4-Wheel or All-Wheel Drive,Automatic 4-spd,16,18,21
Subaru,Legacy AWD Turbo,4,2.2,4-Wheel or All-Wheel Drive,Manual 5-spd,17,19,23
Toyota,Corolla,4,1.6,Front-Wheel Drive,Automatic 3-spd,23,24,27
Toyota,Corolla,4,1.6,Front-Wheel Drive,Manual 5-spd,23,26,31
Toyota,Corolla,4,1.8,Front-Wheel Drive,Automatic 4-spd,23,25,29
Toyota,Corolla,4,1.8,Front-Wheel Drive,Manual 5-spd,23,26,31
Volkswagen,Golf III,4,2,Front-Wheel Drive,Automatic 4-spd,18,21,26
Volkswagen,Golf III,4,2,Front-Wheel Drive,Manual 5-spd,21,24,29
Ford,Bronco II 4WD,6,2.8,4-Wheel or All-Wheel Drive,Manual 5-spd,16,18,20
Volkswagen,Jetta III,4,2,Front-Wheel Drive,Automatic 4-spd,18,21,25
Volkswagen,Jetta III,4,2,Front-Wheel Drive,Manual 5-spd,21,23,28
Volkswagen,Jetta III GLX,6,2.8,Front-Wheel Drive,Manual 5-spd,16,19,23
Volkswagen,Passat,6,2.8,Front-Wheel Drive,Automatic 4-spd,16,18,23
Volkswagen,Passat,6,2.8,Front-Wheel Drive,Manual 5-spd,16,18,23
BMW,740i,8,4,Rear-Wheel Drive,Automatic 5-spd,15,17,21
BMW,740il,8,4,Rear-Wheel Drive,Automatic 5-spd,15,17,21
BMW,750il,12,5,Rear-Wheel Drive,Automatic 4-spd,11,13,17
Buick,Century,4,2.2,Front-Wheel Drive,Automatic 3-spd,22,24,28
Buick,Century,6,3.1,Front-Wheel Drive,Automatic 4-spd,17,20,26
Ford,Bronco 4WD,6,4.9,4-Wheel or All-Wheel Drive,Automatic 3-spd,13,13,13
Buick,Regal,6,3.1,Front-Wheel Drive,Automatic 4-spd,17,20,26
Buick,Regal,6,3.8,Front-Wheel Drive,Automatic 4-spd,17,20,26
Cadillac,Eldorado,8,4.6,Front-Wheel Drive,Automatic 4-spd,15,18,23
Cadillac,Seville,8,4.6,Front-Wheel Drive,Automatic 4-spd,15,18,23
Chevrolet,Lumina,6,3.1,Front-Wheel Drive,Automatic 4-spd,17,20,26
Chevrolet,Lumina,6,3.4,Front-Wheel Drive,Automatic 4-spd,15,18,24
Nissan,Maxima,6,3,Front-Wheel Drive,Automatic 4-spd,17,19,24
Nissan,Maxima,6,3,Front-Wheel Drive,Automatic 4-spd,17,19,23
Nissan,Maxima,6,3,Front-Wheel Drive,Manual 5-spd,18,20,24
Dodge,Spirit,4,2.5,Front-Wheel Drive,Automatic 3-spd,19,22,25
Ferrari,308,8,2.9,Rear-Wheel Drive,Manual 5-spd,9,11,15
Dodge,Conquest,4,2.6,Rear-Wheel Drive,Automatic 4-spd,17,19,22
Ford,Bronco 4WD,6,4.9,4-Wheel or All-Wheel Drive,Manual 4-spd,15,16,20
Dodge,Spirit,4,2.5,Front-Wheel Drive,Automatic 3-spd,19,21,24
Dodge,Spirit,4,2.5,Front-Wheel Drive,Manual 5-spd,21,23,27
Dodge,Spirit,6,3,Front-Wheel Drive,Automatic 3-spd,18,21,24
Dodge,Spirit,6,3,Front-Wheel Drive,Automatic 4-spd,17,19,22
Ford,Taurus,6,3,Front-Wheel Drive,Automatic 4-spd,17,20,26
Ford,Taurus,6,3,Front-Wheel Drive,Automatic 4-spd,18,21,27
Ford,Taurus SHO,6,3,Front-Wheel Drive,Manual 5-spd,16,19,24
Ford,Taurus SHO,6,3.2,Front-Wheel Drive,Automatic 4-spd,16,19,24
Ford,Taurus,6,3.8,Front-Wheel Drive,Automatic 4-spd,17,20,26
Ford,Thunderbird,6,3.8,Rear-Wheel Drive,Automatic 4-spd,16,18,22
Ford,Bronco 4WD,6,4.9,4-Wheel or All-Wheel Drive,Manual 4-spd,15,16,17
Ford,Thunderbird,6,3.8,Rear-Wheel Drive,Automatic 4-spd,17,19,24
Ford,Thunderbird,6,3.8,Rear-Wheel Drive,Manual 5-spd,16,19,24
Ford,Thunderbird,8,4.6,Rear-Wheel Drive,Automatic 4-spd,16,18,23
Hyundai,Sonata,4,2,Front-Wheel Drive,Automatic 4-spd,18,21,25
Hyundai,Sonata,4,2,Front-Wheel Drive,Manual 5-spd,18,20,24
Hyundai,Sonata,6,3,Front-Wheel Drive,Automatic 4-spd,16,18,22
Hyundai,Sonata (Y-3),4,2,Front-Wheel Drive,Automatic 4-spd,18,21,26
Hyundai,Sonata (Y-3),4,2,Front-Wheel Drive,Manual 5-spd,19,21,26
Hyundai,Sonata (Y-3),6,3,Front-Wheel Drive,Automatic 4-spd,16,18,22
Infiniti,Q45,8,4.5,Rear-Wheel Drive,Automatic 4-spd,15,17,20
Ford,Bronco 4WD,8,5,4-Wheel or All-Wheel Drive,Automatic 4-spd,12,13,16
Infiniti,Q45 Full-Active Suspension,8,4.5,Rear-Wheel Drive,Automatic 4-spd,14,16,19
Lexus,GS 300,6,3,Rear-Wheel Drive,Automatic 4-spd,16,18,21
Lexus,LS 400,8,4,Rear-Wheel Drive,Automatic 4-spd,16,18,22
Mercury,Cougar,6,3.8,Rear-Wheel Drive,Automatic 4-spd,17,19,24
Mercury,Cougar,8,4.6,Rear-Wheel Drive,Automatic 4-spd,16,18,23
Lincoln,Mark VIII,8,4.6,Rear-Wheel Drive,Automatic 4-spd,16,18,23
Mercury,Sable,6,3,Front-Wheel Drive,Automatic 4-spd,18,21,27
Mercury,Sable,6,3.8,Front-Wheel Drive,Automatic 4-spd,17,20,26
Mazda,626,4,2,Front-Wheel Drive,Automatic 4-spd,20,23,28
Mazda,626,4,2,Front-Wheel Drive,Manual 5-spd,23,26,31
Ford,Bronco 4WD,8,5,4-Wheel or All-Wheel Drive,Manual 4-spd,11,12,13
Mazda,626,6,2.5,Front-Wheel Drive,Automatic 4-spd,18,20,24
Mazda,626,6,2.5,Front-Wheel Drive,Manual 5-spd,18,20,24
Mazda,929,6,3,Rear-Wheel Drive,Automatic 4-spd,17,19,22
Oldsmobile,Cutlass Ciera,4,2.2,Front-Wheel Drive,Automatic 3-spd,22,24,28
Oldsmobile,Cutlass Ciera,6,3.1,Front-Wheel Drive,Automatic 4-spd,17,20,26
Oldsmobile,Cutlass Supreme,6,3.1,Front-Wheel Drive,Automatic 4-spd,17,20,26
Oldsmobile,Cutlass Supreme,6,3.4,Front-Wheel Drive,Automatic 4-spd,15,18,24
Plymouth,Acclaim,4,2.5,Front-Wheel Drive,Automatic 3-spd,19,21,24
Plymouth,Acclaim,4,2.5,Front-Wheel Drive,Automatic 3-spd,19,22,25
Plymouth,Acclaim,4,2.5,Front-Wheel Drive,Manual 5-spd,21,23,27
Ford,Bronco 4WD,8,5.8,4-Wheel or All-Wheel Drive,Automatic 3-spd,10,11,12
Plymouth,Acclaim,6,3,Front-Wheel Drive,Automatic 3-spd,18,21,24
Plymouth,Acclaim,6,3,Front-Wheel Drive,Automatic 4-spd,17,19,22
Pontiac,Grand Prix,6,3.1,Front-Wheel Drive,Automatic 4-spd,17,20,26
Pontiac,Grand Prix,6,3.4,Front-Wheel Drive,Automatic 4-spd,15,18,24
Rolls-Royce,Brooklands and (LWB),8,6.8,Rear-Wheel Drive,Automatic 4-spd,9,11,14
Rolls-Royce,Turbo R/Turbo Rl,8,6.5,Rear-Wheel Drive,Automatic 4-spd,9,11,15
Rolls-Royce,Silver Spirit III/Spur III,8,6.8,Rear-Wheel Drive,Automatic 4-spd,9,11,14
Saab,900,4,2.3,Front-Wheel Drive,Automatic 4-spd,17,19,24
Saab,900,4,2.3,Front-Wheel Drive,Manual 5-spd,18,21,26
Saab,900,6,2.5,Front-Wheel Drive,Automatic 4-spd,17,19,23
GMC,K15 Jimmy 4WD,8,5,4-Wheel or All-Wheel Drive,Automatic 4-spd,12,13,15
Saab,900,6,2.5,Front-Wheel Drive,Manual 5-spd,16,19,23
Toyota,Camry,4,2.2,Front-Wheel Drive,Automatic 4-spd,18,21,26
Toyota,Camry,4,2.2,Front-Wheel Drive,Manual 5-spd,20,23,27
Toyota,Camry,6,3,Front-Wheel Drive,Automatic 4-spd,16,19,23
Volvo,850,5,2.3,Front-Wheel Drive,Automatic 4-spd,17,19,24
Volvo,850,5,2.4,Front-Wheel Drive,Automatic 4-spd,18,20,25
Volvo,850,5,2.4,Front-Wheel Drive,Manual 5-spd,18,21,26
Volvo,940,4,2.3,Rear-Wheel Drive,Automatic 4-spd,17,19,22
Volvo,940,4,2.3,Rear-Wheel Drive,Automatic 4-spd,17,20,24
Volvo,960,6,2.9,Rear-Wheel Drive,Automatic 4-spd,15,18,23
GMC,K15 Jimmy 4WD,8,5,4-Wheel or All-Wheel Drive,Manual 4-spd,12,14,16
Buick,LeSabre,6,3.8,Front-Wheel Drive,Automatic 4-spd,17,20,26
Buick,Park Avenue,6,3.8,Front-Wheel Drive,Automatic 4-spd,15,18,24
Buick,Park Avenue,6,3.8,Front-Wheel Drive,Automatic 4-spd,17,20,25
Buick,Roadmaster,8,5.7,Rear-Wheel Drive,Automatic 4-spd,15,18,23
Cadillac,DeVille/Concourse,8,4.6,Front-Wheel Drive,Automatic 4-spd,15,18,23
Cadillac,DeVille/Concourse,8,4.9,Front-Wheel Drive,Automatic 4-spd,14,17,24
Cadillac,Fleetwood,8,5.7,Rear-Wheel Drive,Automatic 4-spd,15,18,23
Chevrolet,Caprice/Impala,8,4.3,Rear-Wheel Drive,Automatic 4-spd,16,19,24
Chevrolet,Caprice/Impala,8,5.7,Rear-Wheel Drive,Automatic 4-spd,15,18,23
Chrysler,Concorde,6,3.3,Front-Wheel Drive,Automatic 4-spd,18,21,26
GMC,K15 Jimmy 4WD,8,6.2,4-Wheel or All-Wheel Drive,Automatic 4-spd,15,17,20
Chrysler,Concorde,6,3.5,Front-Wheel Drive,Automatic 4-spd,16,19,24
Chrysler,New Yorker/LHS,6,3.5,Front-Wheel Drive,Automatic 4-spd,16,19,24
Dodge,Intrepid,6,3.3,Front-Wheel Drive,Automatic 4-spd,18,21,26
Dodge,Intrepid,6,3.5,Front-Wheel Drive,Automatic 4-spd,16,19,24
Eagle,Vision,6,3.3,Front-Wheel Drive,Automatic 4-spd,18,21,26
Eagle,Vision,6,3.5,Front-Wheel Drive,Automatic 4-spd,16,19,24
Ford,Crown Victoria Police,8,4.6,Rear-Wheel Drive,Automatic 4-spd,15,17,21
Ford,LTD Crown Victoria,8,4.6,Rear-Wheel Drive,Automatic 4-spd,16,18,23
Lincoln,Continental,6,3.8,Front-Wheel Drive,Automatic 4-spd,16,19,24
Mercury,Grand Marquis,8,4.6,Rear-Wheel Drive,Automatic 4-spd,16,18,23
GMC,K15 Suburban 4WD,8,5.7,4-Wheel or All-Wheel Drive,Automatic 4-spd,11,12,15
Lincoln,Town Car,8,4.6,Rear-Wheel Drive,Automatic 4-spd,16,18,23
Mercedes-Benz,S320,6,3.2,Rear-Wheel Drive,Automatic 5-spd,15,18,22
Mercedes-Benz,S350D,6,3.5,Rear-Wheel Drive,Automatic 4-spd,19,21,26
Mercedes-Benz,S420,8,4.2,Rear-Wheel Drive,Automatic 4-spd,14,15,18
Mercedes-Benz,S500 Sedan,8,5,Rear-Wheel Drive,Automatic 4-spd,12,14,17
Mercedes-Benz,S600 Sedan,12,6,Rear-Wheel Drive,Automatic 4-spd,11,13,15
Oldsmobile,Eighty-Eight,6,3.8,Front-Wheel Drive,Automatic 4-spd,17,20,26
Oldsmobile,Ninety-Eight,6,3.8,Front-Wheel Drive,Automatic 4-spd,15,18,24
Oldsmobile,Ninety-Eight,6,3.8,Front-Wheel Drive,Automatic 4-spd,17,20,25
Pontiac,Bonneville,6,3.8,Front-Wheel Drive,Automatic 4-spd,17,20,26
GMC,K15 Suburban 4WD,8,5.7,4-Wheel or All-Wheel Drive,Manual 4-spd,10,11,13
Pontiac,Bonneville,6,3.8,Front-Wheel Drive,Automatic 4-spd,15,18,23
Rolls-Royce,Silver Spur III Limousine,8,6.8,Rear-Wheel Drive,Automatic 4-spd,9,11,13
Saab,9000,4,2.3,Front-Wheel Drive,Automatic 4-spd,16,19,24
Saab,9000,4,2.3,Front-Wheel Drive,Automatic 4-spd,15,18,24
Saab,9000,4,2.3,Front-Wheel Drive,Manual 5-spd,18,21,26
Saab,9000,4,2.3,Front-Wheel Drive,Manual 5-spd,18,21,26
Saab,9000,4,2.3,Front-Wheel Drive,Manual 5-spd,17,20,25
Audi,100 quattro Wagon,6,2.8,4-Wheel or All-Wheel Drive,Automatic 4-spd,16,18,21
Audi,100 Wagon,6,2.8,Front-Wheel Drive,Automatic 4-spd,16,18,21
BMW,525i Touring,6,2.5,Rear-Wheel Drive,Automatic 4-spd,16,19,23
Dodge,Conquest,4,2.6,Rear-Wheel Drive,Automatic 4-spd,17,19,22
GMC,K15 Suburban 4WD,8,6.2,4-Wheel or All-Wheel Drive,Automatic 4-spd,15,16,20
BMW,530i Touring,8,3,Rear-Wheel Drive,Automatic 5-spd,15,18,24
BMW,530i Touring,8,3.1,Rear-Wheel Drive,Automatic 5-spd,15,17,23
Chevrolet,Cavalier Wagon,4,2.2,Front-Wheel Drive,Automatic 3-spd,22,24,28
Chevrolet,Cavalier Wagon,6,3.1,Front-Wheel Drive,Automatic 3-spd,18,20,26
Ford,Escort Wagon,4,1.9,Front-Wheel Drive,Automatic 4-spd,23,26,32
Ford,Escort Wagon,4,1.9,Front-Wheel Drive,Manual 5-spd,26,29,34
Honda,Accord Wagon,4,2.2,Front-Wheel Drive,Automatic 4-spd,19,21,25
Honda,Accord Wagon,4,2.2,Front-Wheel Drive,Automatic 4-spd,20,22,27
Honda,Accord Wagon,4,2.2,Front-Wheel Drive,Manual 5-spd,21,23,27
Honda,Accord Wagon,4,2.2,Front-Wheel Drive,Manual 5-spd,22,24,28
GMC,T15 (S15) Jimmy 4WD,4,2.5,4-Wheel or All-Wheel Drive,Automatic 4-spd,18,19,21
Mercury,Tracer Wagon,4,1.9,Front-Wheel Drive,Automatic 4-spd,23,26,32
Mercury,Tracer Wagon,4,1.9,Front-Wheel Drive,Manual 5-spd,26,29,34
Saturn,SW,4,1.9,Front-Wheel Drive,Automatic 4-spd,22,26,32
Saturn,SW,4,1.9,Front-Wheel Drive,Automatic 4-spd,21,24,29
Saturn,SW,4,1.9,Front-Wheel Drive,Manual 5-spd,22,25,31
Saturn,SW,4,1.9,Front-Wheel Drive,Manual 5-spd,24,28,34
Subaru,Impreza Wagon,4,1.8,Front-Wheel Drive,Automatic 4-spd,21,23,27
Subaru,Impreza Wagon,4,1.8,Front-Wheel Drive,Manual 5-spd,22,24,29
Subaru,Impreza Wagon AWD,4,1.8,4-Wheel or All-Wheel Drive,Automatic 4-spd,19,22,26
Subaru,Impreza Wagon AWD,4,1.8,4-Wheel or All-Wheel Drive,Manual 5-spd,21,23,26
GMC,T15 (S15) Jimmy 4WD,4,2.5,4-Wheel or All-Wheel Drive,Manual 4-spd,18,20,23
Subaru,Legacy Wagon,4,2.2,Front-Wheel Drive,Automatic 4-spd,19,22,26
Subaru,Legacy Wagon,4,2.2,Front-Wheel Drive,Manual 5-spd,20,23,28
Subaru,Legacy Wagon AWD,4,2.2,4-Wheel or All-Wheel Drive,Automatic 4-spd,18,21,24
Subaru,Legacy Wagon AWD,4,2.2,4-Wheel or All-Wheel Drive,Manual 5-spd,18,21,24
Subaru,Legacy Wagon AWD Turbo,4,2.2,4-Wheel or All-Wheel Drive,Automatic 4-spd,16,18,21
Toyota,Corolla Wagon,4,1.8,Front-Wheel Drive,Automatic 4-spd,23,25,29
